applicant_id,gender,age,marital_status,dependents,education,employment_status,occupation_type,residential_status,address_state
9365,Male,47,Single,3,Postgraduate,Self-Employed,Freelancer,Other,TX
9366,Female,35,Single,1,Postgraduate,Employed,Professional,Own,CA
9367,Female,39,Married,1,Graduate,Unemployed,Salaried,Own,TX
9368,Female,47,Married,1,Graduate,Employed,Salaried,Own,TX
9369,Male,35,Married,1,High School,Unemployed,Professional,Own,OH
9370,Male,36,Married,1,Postgraduate,Unemployed,Business,Own,VA
9371,Male,41,Married,3,Postgraduate,Employed,Professional,Rent,NY
9372,Female,46,Married,1,Graduate,Employed,Freelancer,Rent,OH
9373,Female,29,Single,3,High School,Employed,Professional,Own,CA
9374,Female,22,Divorced,0,Graduate,Employed,Professional,Own,OH
9375,Male,46,Married,1,Graduate,Employed,Professional,Own,CA
9376,Male,40,Married,2,High School,Unemployed,Freelancer,Own,PA
9377,Female,41,Married,0,High School,Unemployed,Business,Rent,CA
9378,Male,43,Single,3,High School,Employed,Freelancer,Own,TX
9379,Male,56,Married,0,Graduate,Employed,Business,Own,IL
9380,Male,46,Married,1,Graduate,Unemployed,Freelancer,Own,CA
9381,Male,31,Married,2,High School,Employed,Business,Rent,CA
9382,Female,42,Single,0,Graduate,Employed,Professional,Other,CA
9383,Male,46,Married,3,Postgraduate,Employed,Salaried,Own,CA
9384,Female,45,Single,3,High School,Self-Employed,Freelancer,Own,AL
9385,Female,27,Married,2,High School,Self-Employed,Business,Other,MA
9386,Male,27,Divorced,1,Graduate,Employed,Freelancer,Other,GA
9387,Male,67,Married,0,Graduate,Self-Employed,Professional,Own,FL
9388,Male,36,Married,0,High School,Employed,Freelancer,Rent,AZ
9389,Male,29,Single,0,Graduate,Employed,Business,Own,GA
9390,Male,47,Married,2,High School,Employed,Professional,Own,CA
9391,Female,55,Married,2,Graduate,Employed,Freelancer,Own,TX
9392,Male,30,Single,3,Graduate,Employed,Professional,Rent,KY
9393,Female,27,Married,1,Graduate,Employed,Professional,Rent,NV
9394,Female,23,Married,0,Postgraduate,Self-Employed,Freelancer,Rent,PA
9395,Male,33,Married,0,Postgraduate,Employed,Salaried,Rent,AZ
9396,Female,27,Single,2,Graduate,Employed,Freelancer,Rent,CA
9397,Male,26,Married,0,Postgraduate,Self-Employed,Business,Rent,GA
9398,Female,49,Single,3,Postgraduate,Unemployed,Business,Own,PA
9399,Female,45,Married,1,Postgraduate,Unemployed,Professional,Rent,MA
9400,Male,41,Married,0,High School,Unemployed,Business,Own,CA
9401,Male,41,Married,0,High School,Employed,Business,Rent,PA
9402,Female,49,Married,2,Graduate,Self-Employed,Business,Own,OK
9403,Female,35,Divorced,0,Graduate,Employed,Professional,Own,MI
9404,Male,32,Single,3,Postgraduate,Unemployed,Business,Own,CO
9405,Male,26,Single,1,Graduate,Unemployed,Salaried,Own,IL
9406,Male,41,Married,2,Postgraduate,Employed,Freelancer,Rent,NJ
9407,Female,33,Single,3,High School,Employed,Business,Own,TX
9408,Male,44,Single,2,Graduate,Employed,Professional,Own,MI
9409,Female,37,Married,3,Graduate,Unemployed,Business,Own,VA
9410,Male,46,Single,3,High School,Unemployed,Freelancer,Rent,TX
9411,Male,28,Married,1,Postgraduate,Self-Employed,Salaried,Own,TX
9412,Female,28,Single,3,Graduate,Employed,Salaried,Own,OH
9413,Female,44,Married,3,High School,Employed,Freelancer,Own,PA
9414,Male,32,Married,1,High School,Self-Employed,Salaried,Own,NY
9415,Female,33,Divorced,0,Graduate,Self-Employed,Business,Own,TX
9416,Male,45,Divorced,2,High School,Employed,Salaried,Rent,MD
9417,Female,27,Single,0,High School,Employed,Salaried,Own,CA
9418,Female,31,Married,1,High School,Employed,Freelancer,Rent,WA
9419,Female,42,Single,3,High School,Employed,Salaried,Own,RI
9420,Male,37,Married,1,Graduate,Self-Employed,Professional,Own,IL
9421,Male,51,Married,2,High School,Self-Employed,Freelancer,Rent,IL
9422,Male,38,Married,3,High School,Employed,Business,Rent,IL
9423,Male,38,Single,2,High School,Unemployed,Freelancer,Own,CA
9424,Female,49,Married,2,Postgraduate,Employed,Business,Own,OH
9425,Female,38,Single,1,High School,Unemployed,Professional,Own,CT
9426,Male,66,Single,2,Graduate,Employed,Business,Rent,LA
9427,Female,26,Single,2,High School,Employed,Salaried,Other,UT
9428,Male,68,Divorced,0,Graduate,Self-Employed,Salaried,Own,NH
9429,Female,34,Single,2,Graduate,Self-Employed,Freelancer,Other,NJ
9430,Male,41,Single,1,Graduate,Unemployed,Business,Own,IL
9431,Female,44,Married,0,Graduate,Employed,Professional,Rent,PA
9432,Male,43,Divorced,0,Graduate,Employed,Professional,Own,IL
9433,Female,68,Divorced,1,Postgraduate,Employed,Freelancer,Rent,CA
9434,Female,37,Married,1,High School,Unemployed,Freelancer,Rent,AL
9435,Male,47,Married,3,Postgraduate,Unemployed,Business,Own,CT
9436,Male,40,Married,3,Postgraduate,Employed,Professional,Rent,NJ
9437,Female,69,Married,1,Postgraduate,Unemployed,Professional,Own,TX
9438,Female,36,Single,0,Graduate,Self-Employed,Freelancer,Own,PA
9439,Male,28,Single,1,Postgraduate,Employed,Professional,Own,NV
9440,Male,38,Single,2,Postgraduate,Unemployed,Professional,Own,CA
9441,Female,46,Married,1,High School,Employed,Freelancer,Own,TX
9442,Male,47,Single,1,Graduate,Self-Employed,Professional,Own,WY
9443,Male,46,Married,2,Postgraduate,Employed,Professional,Own,TX
9444,Female,36,Single,0,High School,Employed,Freelancer,Own,CO
9445,Male,37,Married,3,Graduate,Self-Employed,Professional,Own,DC
9446,Female,26,Married,3,High School,Self-Employed,Freelancer,Own,SC
9447,Male,42,Married,3,High School,Self-Employed,Professional,Own,MO
9448,Male,19,Single,3,High School,Employed,Salaried,Own,WV
9449,Male,33,Divorced,3,High School,Employed,Professional,Own,FL
9450,Female,46,Married,3,High School,Employed,Business,Rent,TX
9451,Male,45,Married,1,Graduate,Employed,Freelancer,Own,NJ
9452,Female,48,Married,0,Graduate,Self-Employed,Business,Own,FL
9453,Female,42,Married,0,Graduate,Employed,Freelancer,Own,FL
9454,Female,40,Single,3,High School,Employed,Professional,Own,GA
9455,Male,31,Married,3,High School,Employed,Professional,Own,FL
9456,Male,25,Married,1,Postgraduate,Self-Employed,Professional,Rent,GA
9457,Male,38,Married,3,Postgraduate,Self-Employed,Business,Own,CA
9458,Female,24,Married,1,Graduate,Unemployed,Business,Own,MD
9459,Female,30,Married,2,High School,Employed,Salaried,Own,OR
9460,Female,44,Divorced,1,Graduate,Employed,Professional,Own,NJ
9461,Female,28,Married,1,High School,Employed,Salaried,Other,SC
9462,Male,35,Married,2,Postgraduate,Employed,Freelancer,Own,CA
9463,Female,23,Married,3,Graduate,Unemployed,Salaried,Rent,KY
9464,Male,31,Married,3,Graduate,Self-Employed,Professional,Own,TX
9465,Female,67,Single,3,High School,Self-Employed,Business,Own,FL
9466,Female,24,Married,3,Postgraduate,Self-Employed,Freelancer,Other,MA
9467,Female,62,Single,2,Postgraduate,Employed,Business,Rent,TX
9468,Female,47,Married,2,High School,Unemployed,Freelancer,Own,OH
9469,Female,34,Married,0,Postgraduate,Self-Employed,Professional,Own,CO
9470,Male,47,Single,2,High School,Employed,Salaried,Own,CA
9471,Male,30,Married,3,Graduate,Self-Employed,Salaried,Rent,SC
9472,Female,27,Divorced,1,Graduate,Employed,Professional,Other,LA
9473,Male,18,Married,1,High School,Employed,Salaried,Own,AL
9474,Male,48,Married,3,Graduate,Employed,Salaried,Own,NJ
9475,Female,65,Married,3,High School,Unemployed,Business,Other,AZ
9476,Female,45,Single,3,Postgraduate,Employed,Freelancer,Own,SC
9477,Female,51,Single,1,Graduate,Self-Employed,Salaried,Own,AZ
9478,Female,34,Married,2,Postgraduate,Unemployed,Professional,Own,CA
9479,Female,48,Divorced,1,Graduate,Employed,Freelancer,Other,OH
9480,Female,44,Divorced,3,Postgraduate,Employed,Salaried,Own,PA
9481,Female,38,Single,0,Graduate,Self-Employed,Business,Own,NE
9482,Male,34,Married,0,High School,Employed,Professional,Rent,NY
9483,Male,33,Married,3,High School,Employed,Business,Rent,FL
9484,Male,61,Married,1,Postgraduate,Employed,Business,Rent,TX
9485,Male,28,Single,0,High School,Employed,Business,Rent,TX
9486,Male,40,Married,3,Postgraduate,Self-Employed,Business,Own,PA
9487,Male,28,Married,1,Graduate,Employed,Salaried,Rent,TX
9488,Male,35,Married,2,High School,Unemployed,Salaried,Rent,OH
9489,Male,37,Married,2,High School,Employed,Business,Rent,IL
9490,Female,32,Single,3,High School,Employed,Freelancer,Rent,CA
9491,Female,48,Married,1,Graduate,Self-Employed,Freelancer,Own,NC
9492,Male,41,Married,0,High School,Unemployed,Freelancer,Own,MA
9493,Male,45,Married,3,Graduate,Self-Employed,Professional,Own,HI
9494,Female,35,Married,0,Postgraduate,Self-Employed,Business,Own,NJ
9495,Male,28,Divorced,1,High School,Self-Employed,Salaried,Rent,GA
9496,Male,44,Married,2,High School,Unemployed,Business,Own,NY
9497,Male,49,Married,1,Graduate,Unemployed,Professional,Own,OR
9498,Male,36,Married,3,Graduate,Unemployed,Salaried,Own,TX
9499,Female,49,Married,2,Graduate,Self-Employed,Freelancer,Rent,PA
9500,Male,36,Single,1,High School,Employed,Freelancer,Rent,FL
9501,Male,43,Single,3,Graduate,Self-Employed,Freelancer,Own,MD
9502,Female,42,Divorced,0,High School,Employed,Business,Own,NJ
9503,Female,48,Married,3,High School,Employed,Salaried,Rent,NJ
9504,Male,37,Single,1,Postgraduate,Employed,Salaried,Own,NY
9505,Female,42,Married,1,High School,Self-Employed,Business,Own,WV
9506,Female,34,Single,0,High School,Unemployed,Business,Own,WV
9507,Male,31,Married,0,High School,Unemployed,Business,Own,NJ
9508,Female,43,Married,0,Graduate,Employed,Business,Own,FL
9509,Female,30,Married,3,Postgraduate,Unemployed,Business,Own,FL
9510,Male,43,Married,0,High School,Employed,Business,Own,TX
9511,Female,44,Single,3,High School,Unemployed,Professional,Own,CT
9512,Male,42,Divorced,0,Graduate,Self-Employed,Freelancer,Own,IL
9513,Male,36,Married,0,High School,Unemployed,Salaried,Own,TX
9514,Male,35,Single,0,High School,Employed,Freelancer,Own,MO
9515,Male,39,Single,0,Graduate,Self-Employed,Professional,Rent,NJ
9516,Female,29,Married,3,Graduate,Self-Employed,Business,Own,CA
9517,Female,34,Married,0,Graduate,Self-Employed,Professional,Own,WY
9518,Female,40,Married,1,Graduate,Self-Employed,Salaried,Own,TX
9519,Female,42,Single,1,High School,Employed,Salaried,Own,NY
9520,Male,45,Married,0,High School,Employed,Freelancer,Own,CA
9521,Female,46,Single,2,High School,Employed,Professional,Rent,MI
9522,Male,39,Married,0,Graduate,Self-Employed,Salaried,Own,TX
9523,Male,30,Single,0,Graduate,Self-Employed,Business,Own,NY
9524,Male,26,Married,2,Postgraduate,Self-Employed,Freelancer,Own,CO
9525,Female,26,Single,3,High School,Unemployed,Professional,Own,MA
9526,Female,42,Married,3,High School,Employed,Professional,Own,NJ
9527,Male,52,Single,1,High School,Self-Employed,Professional,Own,NJ
9528,Female,40,Single,1,Graduate,Employed,Business,Rent,FL
9529,Female,51,Married,1,Graduate,Employed,Salaried,Own,CA
9530,Male,58,Married,2,Graduate,Self-Employed,Business,Rent,MA
9531,Female,34,Divorced,3,Graduate,Self-Employed,Salaried,Rent,NJ
9532,Male,54,Married,0,High School,Self-Employed,Freelancer,Rent,CA
9533,Female,49,Single,3,Postgraduate,Self-Employed,Business,Other,MO
9534,Female,41,Single,3,High School,Employed,Salaried,Rent,TX
9535,Female,45,Married,1,High School,Self-Employed,Salaried,Rent,TX
9536,Male,37,Married,0,High School,Employed,Professional,Own,FL
9537,Male,31,Single,3,High School,Self-Employed,Business,Own,KS
9538,Female,51,Married,1,High School,Employed,Salaried,Rent,IL
9539,Female,34,Single,3,Graduate,Employed,Business,Own,NY
9540,Male,31,Married,3,Graduate,Employed,Professional,Own,RI
9541,Male,29,Married,3,High School,Unemployed,Business,Own,AL
9542,Female,30,Single,0,Graduate,Self-Employed,Business,Rent,WI
9543,Male,33,Single,2,High School,Self-Employed,Salaried,Rent,CO
9544,Male,32,Single,1,Postgraduate,Unemployed,Freelancer,Own,IL
9545,Female,42,Married,3,Graduate,Unemployed,Business,Rent,FL
9546,Male,46,Married,2,High School,Employed,Salaried,Own,WA
9547,Female,25,Single,1,Graduate,Self-Employed,Business,Own,OK
9548,Female,48,Married,2,Graduate,Employed,Professional,Rent,WA
9549,Male,39,Single,3,Graduate,Employed,Professional,Rent,AR
9550,Male,34,Married,0,High School,Self-Employed,Business,Own,MA
9551,Male,42,Divorced,3,High School,Unemployed,Freelancer,Own,AZ
9552,Female,37,Married,2,High School,Self-Employed,Professional,Own,AL
9553,Female,43,Single,3,Graduate,Self-Employed,Salaried,Own,VA
9554,Male,42,Married,3,Graduate,Employed,Professional,Own,UT
9555,Female,29,Single,0,Postgraduate,Self-Employed,Professional,Rent,GA
9556,Female,44,Married,2,Graduate,Employed,Business,Rent,CA
9557,Female,31,Married,0,High School,Employed,Professional,Own,MN
9558,Female,47,Married,2,Postgraduate,Employed,Business,Own,FL
9559,Female,29,Single,2,High School,Employed,Freelancer,Rent,NJ
9560,Female,38,Married,1,High School,Employed,Professional,Own,CA
9561,Male,52,Married,2,High School,Unemployed,Freelancer,Own,CA
9562,Female,45,Married,1,Postgraduate,Self-Employed,Professional,Rent,LA
9563,Female,37,Single,1,High School,Self-Employed,Business,Own,CA
9564,Female,28,Single,2,High School,Employed,Professional,Rent,CA
9565,Male,46,Married,2,High School,Unemployed,Salaried,Rent,KS
9566,Female,41,Single,1,High School,Employed,Business,Own,TX
9567,Female,25,Single,3,Graduate,Self-Employed,Freelancer,Own,ID
9568,Male,30,Married,0,High School,Employed,Freelancer,Own,NV
9569,Female,32,Single,2,High School,Self-Employed,Professional,Rent,OK
9570,Male,55,Single,1,Graduate,Employed,Business,Rent,MI
9571,Male,38,Married,2,High School,Employed,Salaried,Own,AZ
9572,Female,33,Married,3,High School,Employed,Business,Own,FL
9573,Male,36,Married,2,Graduate,Employed,Business,Other,KY
9574,Male,25,Single,1,Graduate,Self-Employed,Salaried,Rent,VA
9575,Male,39,Single,3,High School,Unemployed,Salaried,Rent,PA
9576,Female,31,Married,0,High School,Employed,Salaried,Rent,MI
9577,Female,34,Married,2,High School,Employed,Business,Other,MN
9578,Female,29,Married,0,Graduate,Employed,Business,Other,UT
9579,Male,47,Married,3,High School,Self-Employed,Professional,Own,LA
9580,Female,47,Divorced,0,Graduate,Self-Employed,Professional,Own,MO
9581,Female,48,Married,0,Postgraduate,Self-Employed,Salaried,Rent,AZ
9582,Male,38,Married,1,High School,Self-Employed,Freelancer,Other,TX
9583,Male,37,Divorced,2,Postgraduate,Employed,Salaried,Rent,GA
9584,Female,45,Married,3,Graduate,Unemployed,Business,Own,MO
9585,Female,49,Single,2,Graduate,Self-Employed,Freelancer,Rent,NJ
9586,Female,59,Single,2,High School,Employed,Salaried,Own,MO
9587,Female,45,Married,3,High School,Self-Employed,Professional,Rent,OR
9588,Female,49,Married,2,Graduate,Employed,Professional,Own,MA
9589,Female,48,Divorced,0,High School,Self-Employed,Freelancer,Own,IL
9590,Male,30,Single,0,High School,Employed,Salaried,Rent,NC
9591,Female,31,Single,2,Graduate,Employed,Salaried,Own,TX
9592,Male,37,Single,2,Postgraduate,Self-Employed,Freelancer,Own,FL
9593,Male,24,Single,2,High School,Employed,Freelancer,Own,CA
9594,Male,27,Married,1,Postgraduate,Self-Employed,Business,Rent,CA
9595,Female,30,Single,3,Postgraduate,Employed,Salaried,Own,FL
9596,Female,46,Married,2,High School,Employed,Salaried,Own,MA
9597,Female,38,Married,0,High School,Employed,Professional,Own,OR
9598,Male,45,Married,3,Postgraduate,Employed,Business,Rent,MN
9599,Male,42,Married,0,Graduate,Unemployed,Salaried,Rent,FL
9600,Female,40,Married,1,Graduate,Employed,Professional,Own,TX
9601,Female,31,Married,2,High School,Self-Employed,Freelancer,Own,MN
9602,Male,54,Married,1,Graduate,Employed,Freelancer,Rent,PA
9603,Male,42,Married,1,Graduate,Employed,Freelancer,Own,CA
9604,Male,37,Married,1,Graduate,Unemployed,Freelancer,Rent,IL
9605,Male,28,Married,0,Graduate,Self-Employed,Professional,Rent,TX
9606,Male,45,Divorced,0,Postgraduate,Self-Employed,Professional,Own,VA
9607,Male,28,Married,2,Graduate,Employed,Professional,Other,AL
9608,Female,41,Single,0,Graduate,Self-Employed,Freelancer,Own,MI
9609,Female,36,Married,0,Graduate,Self-Employed,Business,Rent,GA
9610,Male,45,Single,2,Graduate,Self-Employed,Professional,Own,DE
9611,Female,48,Single,2,Postgraduate,Employed,Salaried,Own,VA
9612,Male,29,Single,2,Postgraduate,Employed,Business,Rent,UT
9613,Male,66,Married,1,High School,Employed,Salaried,Own,FL
9614,Male,48,Married,3,Postgraduate,Self-Employed,Business,Own,SC
9615,Male,46,Married,1,Postgraduate,Self-Employed,Professional,Own,CA
9616,Female,22,Single,2,Graduate,Self-Employed,Business,Own,NJ
9617,Male,47,Single,2,High School,Unemployed,Freelancer,Own,FL
9618,Male,52,Divorced,0,Graduate,Employed,Business,Own,TX
9619,Male,30,Divorced,2,Graduate,Employed,Freelancer,Own,TX
9620,Female,43,Divorced,2,Graduate,Self-Employed,Professional,Own,KY
9621,Female,37,Single,3,High School,Self-Employed,Freelancer,Rent,MD
9622,Female,33,Married,0,Postgraduate,Self-Employed,Business,Other,NY
9623,Female,47,Divorced,0,Graduate,Unemployed,Professional,Rent,OH
9624,Male,33,Single,0,Graduate,Employed,Freelancer,Other,CA
9625,Female,46,Married,0,High School,Unemployed,Freelancer,Own,TX
9626,Male,44,Single,2,High School,Employed,Freelancer,Other,CA
9627,Male,45,Married,1,Postgraduate,Employed,Freelancer,Rent,NY
9628,Male,64,Married,0,High School,Unemployed,Business,Own,DE
9629,Male,32,Single,1,Postgraduate,Employed,Freelancer,Own,FL
9630,Male,40,Divorced,0,High School,Employed,Professional,Own,NJ
9631,Female,41,Married,0,High School,Employed,Business,Rent,CA
9632,Female,42,Married,0,Graduate,Self-Employed,Salaried,Own,MD
9633,Female,43,Single,2,High School,Employed,Business,Other,AZ
9634,Female,35,Single,2,Postgraduate,Self-Employed,Freelancer,Own,TX
9635,Male,29,Single,0,Graduate,Employed,Freelancer,Own,FL
9636,Female,37,Married,1,High School,Employed,Freelancer,Rent,MD
9637,Female,44,Single,3,Graduate,Self-Employed,Salaried,Own,MI
9638,Male,39,Single,0,Postgraduate,Self-Employed,Business,Own,MN
9639,Female,48,Married,2,High School,Employed,Salaried,Other,TX
9640,Female,29,Divorced,0,Postgraduate,Self-Employed,Freelancer,Own,TX
9641,Female,45,Single,0,High School,Self-Employed,Salaried,Own,GA
9642,Male,39,Married,3,Postgraduate,Self-Employed,Professional,Own,PA
9643,Female,30,Married,0,Graduate,Employed,Salaried,Own,NV
9644,Male,49,Married,0,High School,Unemployed,Professional,Rent,WV
9645,Female,33,Divorced,1,Graduate,Employed,Salaried,Other,OH
9646,Male,49,Single,1,Postgraduate,Employed,Freelancer,Own,FL
9647,Male,32,Married,1,Postgraduate,Employed,Business,Own,CT
9648,Female,36,Single,3,High School,Self-Employed,Salaried,Rent,GA
