applicant_id,loan_history,loan_amount_requested,loan_term,loan_purpose,interest_rate,loan_type,co-applicant,transaction_frequency
7128,0,20075,233,Education,13.42,Unsecured,No,28
7129,0,20121,89,Education,7.95,Secured,Yes,14
7130,0,13902,75,Vehicle,14.72,Unsecured,Yes,5
7131,0,20125,195,Personal,10.81,Unsecured,Yes,14
7132,0,20398,132,Education,6.56,Secured,No,6
7133,0,29910,140,Education,5.84,Secured,Yes,10
7134,0,20384,31,Home,6.55,Unsecured,No,15
7135,0,25620,60,Personal,13.39,Unsecured,Yes,18
7136,0,12644,195,Home,13.24,Secured,No,12
7137,0,18796,114,Vehicle,8.65,Unsecured,Yes,24
7138,0,22801,143,Home,12.48,Secured,Yes,6
7139,0,42823,84,Home,9.17,Unsecured,Yes,7
7140,1,20905,202,Vehicle,10.15,Unsecured,No,8
7141,0,5902,226,Home,9.08,Secured,No,7
7142,0,20472,47,Personal,9.81,Unsecured,Yes,15
7143,0,22523,88,Home,9.4,Unsecured,No,24
7144,1,20068,211,Education,9.71,Secured,Yes,27
7145,1,11430,38,Education,6.88,Unsecured,Yes,18
7146,0,12815,101,Home,7.43,Secured,Yes,25
7147,0,21329,59,Home,8,Secured,No,23
7148,0,20009,86,Personal,7.4,Unsecured,No,28
7149,0,28360,177,Home,8.9,Secured,No,28
7150,0,25241,194,Personal,5.04,Unsecured,No,12
7151,0,5655,168,Home,5.62,Secured,No,26
7152,0,20000,229,Personal,9.2,Unsecured,Yes,10
7153,0,7189,222,Vehicle,7.69,Unsecured,Yes,21
7154,1,7281,89,Vehicle,7.71,Secured,Yes,8
7155,0,20000,136,Home,14.82,Secured,No,26
7156,0,12017,19,Home,9.88,Unsecured,No,17
7157,0,20000,85,Personal,5.53,Secured,No,11
7158,0,24736,220,Home,14.98,Secured,No,17
7159,0,27935,45,Home,10.95,Unsecured,No,27
7160,0,21185,57,Vehicle,6.9,Secured,Yes,8
7161,1,12126,119,Home,11.28,Secured,No,20
7162,1,21610,152,Home,14.58,Unsecured,Yes,13
7163,1,23951,232,Home,7.5,Secured,No,19
7164,0,27651,154,Personal,5.93,Secured,No,23
7165,1,20657,135,Home,14.36,Secured,Yes,14
7166,0,25214,199,Education,8.54,Secured,No,25
7167,0,7893,93,Vehicle,8.07,Secured,Yes,14
7168,0,38447,27,Vehicle,12.76,Unsecured,No,15
7169,0,20000,139,Vehicle,11.48,Unsecured,No,23
7170,0,20000,239,Home,7.19,Unsecured,Yes,28
7171,0,30449,52,Education,14.87,Unsecured,Yes,25
7172,0,16790,67,Vehicle,14.68,Secured,Yes,7
7173,1,26029,40,Home,4.12,Unsecured,No,25
7174,0,22774,151,Home,12.33,Unsecured,No,9
7175,0,22567,213,Home,8.13,Secured,No,6
7176,0,26005,210,Vehicle,7.51,Unsecured,Yes,7
7177,0,7106,199,Home,7.1,Secured,Yes,17
7178,0,7830,47,Home,14.73,Unsecured,Yes,19
7179,0,20000,239,Education,11.71,Secured,No,8
7180,0,20441,17,Education,9.06,Unsecured,No,26
7181,0,26824,208,Vehicle,3.96,Secured,Yes,21
7182,0,20614,218,Home,11.89,Secured,No,27
7183,0,8368,222,Education,12.1,Secured,No,24
7184,1,11105,35,Personal,11.7,Unsecured,No,8
7185,0,26501,168,Education,12.7,Secured,Yes,6
7186,1,5040,76,Home,5.2,Secured,No,18
7187,0,29607,198,Personal,11.43,Unsecured,Yes,20
7188,0,25853,48,Home,4.76,Unsecured,No,17
7189,0,27151,134,Home,7.96,Unsecured,No,11
7190,1,36763,155,Education,10.35,Secured,No,27
7191,0,35525,42,Education,13.98,Secured,Yes,26
7192,0,23880,18,Vehicle,8.86,Unsecured,Yes,29
7193,0,20000,118,Personal,12.26,Unsecured,No,17
7194,0,22552,180,Home,13.03,Unsecured,Yes,9
7195,0,5846,200,Vehicle,6.3,Unsecured,Yes,18
7196,0,30095,147,Vehicle,4.65,Secured,No,22
7197,0,22512,73,Home,3.95,Unsecured,No,22
7198,0,12983,134,Home,14.73,Unsecured,No,7
7199,0,6845,237,Education,5.15,Unsecured,No,10
7200,1,9415,194,Home,9.89,Secured,Yes,5
7201,0,29274,218,Education,4.27,Unsecured,No,20
7202,0,23830,27,Home,4.88,Unsecured,Yes,10
7203,0,25696,171,Education,4.18,Unsecured,Yes,23
7204,0,22215,95,Home,4.43,Secured,No,7
7205,1,9163,37,Education,3.57,Secured,No,20
7206,0,27403,143,Vehicle,4.5,Secured,Yes,23
7207,0,32273,100,Vehicle,10.65,Secured,Yes,26
7208,0,20389,14,Home,11.73,Unsecured,Yes,15
7209,0,20000,47,Personal,10.87,Secured,No,10
7210,0,8457,135,Vehicle,12.94,Secured,No,7
7211,1,28168,171,Personal,12.82,Unsecured,Yes,27
7212,0,20226,51,Home,13.33,Unsecured,No,15
7213,0,20000,171,Education,7.36,Unsecured,No,11
7214,0,20000,145,Vehicle,11.79,Unsecured,Yes,10
7215,1,21717,106,Personal,12.27,Secured,Yes,29
7216,0,34397,76,Personal,6.95,Unsecured,Yes,21
7217,1,22416,139,Personal,6.54,Unsecured,Yes,12
7218,0,6717,74,Home,13.13,Secured,No,8
7219,0,10764,224,Vehicle,3.57,Unsecured,No,12
7220,0,8582,94,Vehicle,14.88,Secured,Yes,23
7221,1,5781,184,Education,13.17,Secured,Yes,28
7222,0,26515,198,Home,3.88,Secured,Yes,8
7223,0,32346,133,Home,12.83,Secured,Yes,12
7224,0,21713,163,Personal,13.18,Secured,No,9
7225,0,12377,191,Home,5.6,Unsecured,Yes,17
7226,1,23513,205,Home,10.92,Unsecured,Yes,12
7227,1,21897,217,Home,9.81,Secured,No,28
7228,0,38990,94,Home,5.46,Unsecured,No,10
7229,0,5779,87,Education,4.7,Unsecured,No,13
7230,1,20250,27,Education,9.59,Secured,Yes,12
7231,0,20000,33,Education,14.73,Secured,Yes,12
7232,0,23161,23,Personal,6.39,Secured,Yes,8
7233,0,26961,188,Personal,10.21,Secured,No,29
7234,0,37841,147,Personal,4.15,Unsecured,No,14
7235,0,25349,169,Home,9.69,Unsecured,No,28
7236,0,20000,118,Home,14.22,Unsecured,No,12
7237,0,35637,238,Home,10.21,Unsecured,Yes,27
7238,0,18407,86,Home,8.35,Secured,Yes,5
7239,0,30408,53,Personal,12.9,Secured,No,8
7240,0,20000,205,Education,7.39,Secured,Yes,16
7241,0,7483,156,Personal,7.22,Secured,Yes,18
7242,0,15595,149,Education,4.18,Secured,No,28
7243,0,28053,204,Home,12.74,Secured,Yes,6
7244,0,20000,64,Personal,13.4,Secured,Yes,25
7245,1,26661,35,Home,6.67,Secured,Yes,23
7246,0,28790,224,Personal,7.72,Unsecured,No,17
7247,0,22026,94,Vehicle,8.72,Unsecured,Yes,7
7248,0,13791,148,Personal,6.55,Unsecured,No,27
7249,0,20000,231,Home,14.55,Secured,No,15
7250,0,9611,209,Education,6.19,Unsecured,Yes,13
7251,0,9316,217,Home,13.24,Unsecured,No,18
7252,1,18389,79,Home,5.21,Secured,No,29
7253,0,22312,75,Home,14.47,Unsecured,No,19
7254,0,5971,233,Personal,10.33,Secured,No,22
7255,0,29623,40,Education,7.45,Secured,Yes,28
7256,1,20000,81,Personal,11.45,Secured,No,13
7257,0,20000,231,Home,14.22,Secured,No,22
7258,1,20000,69,Home,6.91,Unsecured,Yes,23
7259,1,12377,116,Home,6.27,Secured,No,16
7260,0,22647,75,Personal,9.64,Unsecured,No,28
7261,1,20934,36,Personal,3.68,Secured,Yes,28
7262,0,24695,60,Vehicle,9.41,Unsecured,No,20
7263,0,33978,199,Home,11.17,Unsecured,No,27
7264,0,22579,31,Education,13.26,Secured,Yes,14
7265,0,12559,195,Home,8.94,Unsecured,Yes,16
7266,0,26874,231,Personal,13.68,Unsecured,Yes,6
7267,0,41705,196,Personal,9.71,Secured,No,7
7268,0,29363,115,Vehicle,10.32,Unsecured,Yes,9
7269,1,36873,41,Personal,4.71,Secured,No,11
7270,0,27927,52,Home,8.3,Secured,No,24
7271,0,26783,99,Home,4.63,Unsecured,No,19
7272,0,15260,161,Home,4.96,Unsecured,No,15
7273,0,20093,108,Vehicle,3.72,Secured,Yes,23
7274,0,21980,175,Vehicle,6.02,Unsecured,Yes,22
7275,0,29992,14,Home,4.04,Unsecured,No,28
7276,0,12080,138,Personal,12.84,Unsecured,Yes,8
7277,0,37039,211,Home,8.78,Secured,No,19
7278,1,21346,136,Home,4.74,Secured,No,6
7279,0,11919,99,Home,9.28,Unsecured,No,19
7280,0,20000,203,Personal,11.25,Secured,Yes,13
7281,0,40140,54,Personal,4.91,Unsecured,Yes,17
7282,0,29771,211,Personal,8.28,Unsecured,No,20
7283,0,20865,69,Home,4.98,Secured,Yes,14
7284,1,23535,224,Home,9.63,Unsecured,No,27
7285,0,29815,217,Personal,10,Secured,No,11
7286,0,28303,203,Home,10.09,Unsecured,No,23
7287,0,20000,167,Home,11.9,Unsecured,Yes,21
7288,0,22710,166,Home,13.14,Unsecured,Yes,19
7289,0,5426,80,Home,9.15,Unsecured,Yes,8
7290,1,12381,84,Vehicle,13.2,Secured,No,24
7291,0,8262,176,Personal,7.42,Secured,Yes,12
7292,0,20000,47,Home,6.95,Secured,No,11
7293,0,23574,195,Personal,3.86,Unsecured,Yes,22
7294,0,20000,51,Vehicle,3.91,Unsecured,No,18
7295,0,33071,56,Personal,12.34,Secured,No,14
7296,0,10353,218,Vehicle,10.85,Unsecured,No,10
7297,0,25996,154,Vehicle,12.06,Secured,No,10
7298,0,20406,188,Home,9.81,Unsecured,No,26
7299,0,20126,165,Education,5.45,Unsecured,No,16
7300,0,22956,91,Personal,13.87,Unsecured,No,8
7301,0,20283,60,Home,8.24,Unsecured,Yes,29
7302,0,20000,125,Home,7.15,Unsecured,No,23
7303,0,21059,185,Personal,14.92,Unsecured,Yes,7
7304,0,13264,192,Vehicle,8.25,Unsecured,No,13
7305,0,20000,193,Personal,11.39,Secured,No,22
7306,0,11088,189,Personal,12.1,Secured,No,29
7307,0,10342,160,Home,5.67,Secured,No,19
7308,0,20000,62,Personal,5.78,Secured,No,23
7309,1,7505,224,Vehicle,10.13,Unsecured,Yes,25
7310,0,20167,238,Home,4.3,Unsecured,Yes,5
7311,0,9556,66,Vehicle,8.48,Unsecured,Yes,13
7312,0,35847,233,Personal,9.2,Unsecured,Yes,22
7313,0,20512,184,Education,11.22,Unsecured,Yes,18
7314,0,23008,72,Vehicle,10.24,Secured,Yes,21
7315,1,29424,195,Vehicle,14.5,Unsecured,No,24
7316,0,9523,167,Vehicle,4.02,Unsecured,No,24
7317,0,22281,219,Vehicle,8.88,Secured,Yes,19
7318,1,20754,218,Education,5.56,Secured,Yes,8
7319,1,21661,71,Education,7.07,Unsecured,No,5
7320,0,8324,213,Home,3.98,Unsecured,No,16
7321,0,31889,95,Education,14.93,Unsecured,Yes,20
7322,1,26050,37,Home,8.25,Unsecured,No,29
7323,0,20000,84,Home,12.48,Secured,No,27
7324,0,8772,208,Education,9.58,Secured,No,22
7325,0,24554,89,Home,10.99,Secured,No,29
7326,1,25288,121,Home,9.75,Secured,Yes,27
7327,0,23437,76,Vehicle,13.77,Secured,No,11
7328,0,11199,130,Education,8.71,Secured,Yes,26
7329,0,20932,124,Home,5.53,Secured,No,20
7330,0,23570,175,Personal,14.12,Unsecured,No,29
7331,0,22671,48,Personal,10.61,Secured,Yes,28
7332,0,9729,51,Personal,4.02,Unsecured,Yes,13
7333,0,6370,148,Education,14.63,Secured,No,20
7334,1,21338,148,Personal,13.75,Unsecured,No,8
7335,0,20000,182,Personal,11.46,Secured,No,12
7336,1,21544,113,Vehicle,8.13,Secured,Yes,17
7337,0,20000,30,Personal,6.59,Secured,No,5
7338,0,32306,28,Home,11.43,Secured,No,11
7339,0,29987,195,Education,4.53,Secured,No,28
7340,0,20000,164,Home,5.88,Secured,No,9
7341,0,14391,97,Home,12.99,Secured,Yes,12
7342,0,21213,220,Education,5.84,Unsecured,Yes,10
7343,1,34062,155,Education,10.21,Unsecured,No,8
7344,1,21693,88,Personal,13.03,Secured,No,20
7345,1,25069,58,Vehicle,8.95,Unsecured,No,21
7346,0,21754,187,Personal,8,Secured,No,18
7347,0,25434,129,Home,14.57,Unsecured,Yes,18
7348,0,23808,104,Vehicle,7.92,Unsecured,Yes,6
7349,0,9092,205,Personal,6.23,Secured,Yes,23
7350,0,10914,154,Vehicle,12.62,Secured,Yes,17
7351,0,20194,43,Home,11.87,Secured,Yes,27
7352,0,21308,60,Personal,13.13,Secured,No,19
7353,0,22533,234,Home,12.14,Secured,No,19
7354,0,23190,61,Personal,14.75,Secured,No,27
7355,0,30866,35,Vehicle,8.07,Unsecured,Yes,12
7356,0,14871,117,Vehicle,10.89,Secured,Yes,17
7357,0,17679,33,Education,6.49,Secured,Yes,15
7358,1,8005,136,Vehicle,6.84,Secured,Yes,28
7359,0,26450,22,Education,12.12,Secured,Yes,22
7360,0,12779,81,Personal,5.71,Secured,No,28
7361,1,15132,106,Personal,10.69,Secured,No,8
7362,0,20000,192,Home,11.39,Secured,No,29
7363,0,20548,234,Home,10.51,Secured,No,29
7364,0,21497,101,Education,11.82,Unsecured,No,16
7365,0,20079,224,Home,4.03,Secured,No,29
7366,0,30025,111,Home,7.37,Unsecured,Yes,19
7367,1,20313,114,Home,5.29,Unsecured,No,26
7368,0,20000,51,Home,11.64,Secured,No,24
7369,0,26999,175,Home,9.02,Secured,Yes,5
7370,0,7856,146,Personal,4.77,Unsecured,No,28
7371,1,31707,153,Home,3.83,Unsecured,No,21
7372,0,38224,68,Education,7.36,Secured,Yes,5
7373,0,22308,19,Education,12.11,Secured,No,8
7374,0,30887,67,Vehicle,5.37,Secured,No,18
7375,0,39928,71,Home,5.62,Secured,Yes,17
7376,0,20000,64,Home,11.5,Secured,Yes,24
7377,0,26784,60,Home,7.55,Secured,No,29
7378,0,20000,147,Education,9.14,Unsecured,No,9
7379,0,31057,155,Personal,8.15,Secured,Yes,10
7380,1,23444,69,Personal,14.67,Secured,Yes,20
7381,1,20000,151,Personal,8.8,Unsecured,No,18
7382,0,20000,30,Personal,7.09,Secured,Yes,26
7383,0,9018,211,Personal,9.46,Secured,No,6
7384,1,40848,87,Personal,6.47,Unsecured,Yes,7
7385,0,29567,78,Education,14.62,Secured,Yes,19
7386,0,36499,47,Home,13.82,Secured,Yes,25
7387,1,23367,62,Home,9.65,Unsecured,Yes,21
7388,0,18993,95,Vehicle,9.97,Unsecured,No,12
7389,0,38526,94,Personal,11.67,Secured,No,23
7390,0,23937,176,Home,11.25,Unsecured,Yes,15
7391,0,25060,67,Personal,6.92,Unsecured,Yes,18
7392,0,22195,168,Personal,12.63,Unsecured,Yes,15
7393,0,9209,197,Personal,4.23,Secured,Yes,28
7394,0,22032,35,Home,12.13,Unsecured,No,21
7395,0,20166,197,Home,5.52,Unsecured,No,19
7396,0,22474,186,Personal,5.25,Unsecured,Yes,26
7397,0,24389,185,Home,8.95,Unsecured,Yes,18
7398,1,7028,26,Vehicle,6.29,Secured,Yes,13
7399,1,21384,197,Home,6.87,Unsecured,Yes,26
7400,0,20094,148,Education,6.68,Unsecured,No,15
7401,0,23691,221,Vehicle,11.46,Unsecured,Yes,18
7402,0,29272,71,Home,9,Secured,No,29
7403,0,27975,154,Home,9.11,Unsecured,Yes,9
7404,0,28831,13,Vehicle,7.49,Unsecured,No,22
7405,0,20000,120,Home,13.11,Secured,Yes,12
7406,0,36471,215,Vehicle,5.68,Unsecured,Yes,17
7407,0,21119,185,Personal,8.56,Secured,No,15
7408,0,12088,69,Home,14.77,Secured,Yes,22
7409,1,20909,195,Home,9.65,Secured,Yes,11
7410,1,25551,28,Personal,4.25,Unsecured,Yes,13
7411,1,21291,212,Home,12.33,Unsecured,Yes,11
7412,0,21173,33,Vehicle,5.3,Secured,Yes,13
7413,0,25314,101,Home,4.21,Secured,Yes,13
7414,1,12626,166,Personal,9.47,Unsecured,Yes,21
7415,0,20000,116,Vehicle,11.56,Unsecured,Yes,13
7416,1,31551,13,Education,8.36,Unsecured,No,11
7417,0,26381,110,Vehicle,8.78,Unsecured,Yes,16
7418,0,41088,163,Education,12.97,Secured,No,22
7419,1,20000,91,Vehicle,12.22,Unsecured,Yes,14
7420,1,14921,203,Home,8.51,Unsecured,Yes,21
7421,0,29196,230,Home,14.74,Unsecured,Yes,16
7422,0,33564,26,Personal,14.39,Secured,Yes,21
7423,0,21964,211,Home,8.66,Secured,Yes,18
7424,0,20000,229,Vehicle,11.83,Unsecured,Yes,25
7425,0,23380,85,Education,11.8,Unsecured,Yes,21
7426,0,28233,27,Education,9.5,Secured,Yes,21
7427,1,29203,132,Vehicle,3.82,Secured,No,20
7428,0,23187,177,Education,14.41,Secured,No,11
7429,0,22206,228,Home,9.53,Secured,Yes,25
7430,0,20000,133,Education,6.73,Secured,No,21
7431,0,23222,117,Personal,11.51,Unsecured,Yes,26
7432,1,29265,188,Home,4.25,Unsecured,No,13
7433,0,24660,74,Education,4.3,Secured,Yes,11
7434,1,30919,35,Home,4.11,Secured,No,21
7435,0,24562,73,Home,4.48,Secured,No,19
7436,1,9985,224,Home,14.33,Secured,No,24
7437,1,21368,124,Vehicle,11.83,Secured,Yes,27
7438,0,20000,45,Education,13.3,Secured,No,26
7439,0,20012,25,Personal,5.36,Secured,Yes,25
7440,1,20000,37,Home,7.62,Unsecured,Yes,24
7441,0,20000,171,Home,5.98,Unsecured,Yes,22
7442,0,23474,94,Education,13.07,Secured,Yes,9
7443,0,21211,158,Home,4.44,Unsecured,Yes,22
7444,0,20972,70,Education,6.51,Secured,No,29
7445,0,27117,175,Education,8.38,Secured,No,14
7446,0,8848,80,Home,4.05,Secured,No,22
7447,0,20508,24,Vehicle,13.53,Secured,Yes,13
7448,0,27752,195,Home,12.73,Secured,No,6
7449,0,20000,18,Personal,7.74,Unsecured,Yes,16
7450,0,21670,118,Personal,5.59,Unsecured,No,18
7451,1,23226,126,Vehicle,9.3,Secured,Yes,28
7452,0,28881,60,Home,9.5,Unsecured,No,5
7453,0,20045,138,Home,9.65,Secured,No,12
7454,1,29860,102,Personal,12.3,Secured,No,27
7455,0,12919,126,Home,6.05,Unsecured,No,23
7456,0,12799,85,Home,9.75,Secured,No,13
7457,0,20414,150,Vehicle,13.77,Secured,Yes,26
7458,0,20000,117,Home,6.24,Secured,Yes,8
7459,0,21679,28,Personal,11.16,Unsecured,No,12
7460,0,20000,217,Personal,9.89,Unsecured,Yes,5
7461,1,22690,147,Vehicle,12.31,Unsecured,No,29
7462,0,22196,190,Education,4.68,Unsecured,No,6
7463,0,15794,13,Vehicle,6.05,Secured,Yes,12
7464,0,21053,111,Personal,7.43,Secured,No,20
7465,0,27796,172,Home,4.94,Secured,No,22
7466,0,20067,58,Home,14.94,Secured,No,17
7467,1,16061,206,Home,10.47,Secured,No,12
7468,0,23415,12,Home,12.8,Unsecured,Yes,21
7469,0,20000,48,Home,6.38,Secured,No,10
7470,1,20054,18,Personal,9.95,Secured,No,25
7471,0,7195,172,Home,10.83,Secured,No,18
7472,0,35579,222,Home,8.6,Unsecured,No,28
7473,0,15788,45,Vehicle,9.12,Secured,Yes,6
7474,0,21817,103,Personal,7.37,Unsecured,No,7
7475,0,24258,86,Personal,14.54,Secured,No,13
7476,1,21711,145,Home,12.49,Unsecured,No,11
7477,0,31829,214,Education,8.72,Unsecured,No,10
7478,0,20000,103,Home,4.16,Unsecured,Yes,12
7479,0,14601,46,Education,6.04,Unsecured,Yes,19
7480,0,20611,135,Personal,8.59,Unsecured,Yes,20
7481,0,20000,237,Home,11.37,Secured,Yes,23
7482,0,21358,41,Vehicle,10.52,Secured,No,20
7483,1,20000,196,Home,5.22,Unsecured,No,29
7484,0,20000,68,Home,14.03,Unsecured,Yes,9
7485,1,24592,137,Home,6.75,Secured,Yes,5
7486,1,29029,224,Education,9.51,Unsecured,Yes,25
7487,0,22450,54,Vehicle,14.04,Unsecured,No,7
7488,0,10430,159,Personal,11.66,Unsecured,Yes,23
7489,0,20000,107,Home,9.79,Secured,No,5
7490,1,5747,211,Vehicle,5.76,Secured,No,13
7491,0,26989,166,Education,14.14,Unsecured,No,16
7492,0,20000,91,Home,11.74,Secured,No,12
7493,1,27132,45,Home,12.56,Unsecured,No,25
7494,1,21298,144,Personal,5.93,Unsecured,No,26
7495,1,7474,172,Home,7.29,Secured,No,8
7496,0,22256,191,Vehicle,5.76,Unsecured,No,17
7497,1,22267,216,Home,11.54,Unsecured,No,12
7498,0,9906,123,Vehicle,11.59,Unsecured,Yes,9
7499,0,20000,68,Personal,5.67,Secured,Yes,17
7500,0,26275,194,Personal,7.15,Unsecured,No,22
7501,1,24976,52,Education,14.31,Secured,No,16
7502,1,7809,132,Home,6.59,Unsecured,No,12
7503,0,20711,147,Education,12.66,Unsecured,No,20
7504,0,33131,238,Personal,9.92,Unsecured,Yes,27
7505,0,31974,166,Home,9.27,Secured,Yes,16
7506,1,16635,73,Home,4.2,Secured,No,28
7507,0,22848,132,Home,5.95,Unsecured,Yes,10
7508,1,26058,58,Home,7.69,Unsecured,Yes,6
7509,0,21873,201,Home,6.89,Secured,Yes,18
7510,0,9434,217,Vehicle,6.07,Unsecured,No,7
7511,0,10251,156,Home,8.85,Unsecured,No,17
7512,0,7425,124,Home,14.31,Unsecured,Yes,14
7513,1,20000,179,Home,10.62,Unsecured,Yes,26
7514,1,20287,159,Education,3.81,Secured,No,19
7515,1,25786,90,Personal,7.29,Secured,No,5
7516,0,6585,204,Vehicle,5.43,Unsecured,Yes,14
7517,1,37880,45,Home,5.28,Secured,Yes,7
7518,1,28502,157,Personal,11.14,Unsecured,No,28
7519,0,19764,215,Education,4.75,Secured,Yes,23
7520,0,20000,16,Vehicle,12.24,Unsecured,Yes,28
7521,0,24346,48,Home,6.38,Secured,No,23
7522,1,29525,33,Personal,13.47,Unsecured,No,21
7523,0,25055,52,Personal,9.41,Secured,No,22
7524,1,11318,106,Vehicle,5.2,Unsecured,Yes,5
7525,0,22299,17,Home,13.62,Unsecured,Yes,7
7526,1,20027,187,Home,8.35,Unsecured,Yes,12
7527,0,21437,201,Vehicle,11.45,Unsecured,No,15
7528,1,23798,71,Home,8.66,Secured,Yes,27
7529,0,20000,139,Home,3.97,Unsecured,No,25
7530,0,22389,125,Education,10.6,Unsecured,No,23
7531,0,20000,189,Home,6.81,Unsecured,No,18
7532,0,20000,15,Home,5.05,Secured,Yes,15
7533,0,30706,98,Education,7.88,Secured,No,21
7534,0,26040,233,Home,12.24,Unsecured,Yes,20
7535,0,15731,75,Personal,5.16,Secured,No,19
7536,0,8607,73,Home,8.42,Secured,No,13
7537,0,10949,206,Vehicle,10.32,Secured,Yes,6
7538,0,20000,159,Personal,11.27,Secured,No,6
7539,0,20000,46,Education,9.38,Secured,No,11
7540,0,24170,99,Home,10.17,Secured,Yes,8
7541,0,26725,57,Home,10.69,Secured,No,23
7542,1,20000,159,Education,4.09,Secured,No,25
7543,0,25544,81,Home,14.79,Secured,Yes,29
7544,0,15533,111,Vehicle,12.16,Secured,Yes,13
7545,0,20000,128,Personal,8.14,Unsecured,Yes,5
7546,0,24340,42,Home,7.57,Unsecured,Yes,24
7547,0,6231,87,Personal,8.72,Secured,No,23
7548,0,20000,99,Home,12.7,Secured,Yes,5
7549,0,5313,161,Personal,11.4,Unsecured,No,10
7550,0,6668,21,Personal,4.79,Unsecured,Yes,16
7551,0,12642,43,Vehicle,11.18,Secured,No,25
7552,0,22549,93,Personal,10.93,Unsecured,Yes,7
7553,0,30283,68,Education,7.28,Unsecured,No,14
7554,0,25080,186,Home,14.11,Secured,No,6
7555,0,20000,51,Education,11.85,Unsecured,No,25
7556,1,29815,96,Home,10.89,Unsecured,No,17
7557,0,22794,156,Home,5.25,Secured,Yes,10
7558,0,23320,161,Home,5.74,Unsecured,No,16
7559,0,20000,27,Home,12.89,Unsecured,Yes,19
7560,0,12962,235,Personal,9.36,Secured,Yes,27
7561,1,5540,112,Education,7.42,Secured,No,13
7562,0,23562,26,Personal,12.19,Unsecured,Yes,8
7563,0,34414,150,Home,10.42,Unsecured,Yes,16
7564,0,7709,213,Education,4.15,Unsecured,Yes,24
7565,0,20000,223,Home,11.36,Secured,No,9
7566,0,13100,234,Personal,8.39,Secured,No,12
7567,0,11511,23,Education,13.15,Unsecured,Yes,16
7568,0,28874,26,Personal,12.43,Secured,Yes,12
7569,0,11786,89,Home,10.99,Unsecured,No,6
7570,1,25655,74,Home,8.36,Secured,Yes,17
7571,1,20000,231,Home,5.37,Unsecured,Yes,12
7572,0,32099,14,Home,8.61,Unsecured,No,13
7573,0,21230,30,Home,4,Unsecured,Yes,18
7574,0,6731,74,Home,3.92,Secured,Yes,24
7575,0,20523,86,Personal,11.83,Secured,No,23
7576,0,20990,221,Education,4.3,Unsecured,Yes,29
7577,1,35033,150,Personal,5.2,Unsecured,Yes,18
7578,0,6700,199,Home,8.39,Unsecured,No,18
7579,0,23434,224,Home,13.49,Unsecured,Yes,26
7580,0,17281,217,Personal,13.81,Unsecured,Yes,19
7581,0,28829,31,Home,13.34,Unsecured,Yes,26
7582,0,21139,186,Home,10.74,Unsecured,No,23
7583,1,30399,198,Home,5.84,Unsecured,Yes,17
7584,1,20000,216,Vehicle,11.42,Secured,No,6
7585,0,32703,37,Education,12.33,Secured,Yes,7
7586,0,31715,14,Personal,5.65,Unsecured,Yes,18
7587,0,33445,22,Vehicle,5.43,Unsecured,Yes,12
7588,0,8939,155,Home,4.71,Secured,Yes,29
7589,0,20000,148,Education,4.42,Secured,Yes,22
7590,0,26057,97,Vehicle,12.18,Unsecured,Yes,24
7591,0,23130,137,Vehicle,6.6,Secured,Yes,24
7592,1,14004,90,Education,4.65,Secured,No,15
7593,0,7292,118,Home,14.49,Unsecured,Yes,5
7594,0,11004,19,Education,7.05,Unsecured,No,23
7595,0,27073,238,Home,13,Secured,Yes,18
7596,1,12222,99,Home,9.44,Unsecured,Yes,23
7597,0,27582,135,Education,12.05,Unsecured,No,8
7598,0,20362,212,Home,7.82,Secured,No,26
7599,1,8977,227,Home,13.53,Unsecured,Yes,29
7600,0,21969,27,Education,4.43,Unsecured,Yes,11
7601,0,20010,33,Home,4.01,Secured,Yes,18
7602,0,25407,178,Education,5.61,Secured,No,12
7603,0,21395,156,Home,8.27,Unsecured,Yes,5
7604,0,14044,56,Education,8.22,Secured,Yes,20
7605,0,34191,104,Education,4.15,Unsecured,Yes,29
7606,0,20000,195,Home,8.96,Unsecured,Yes,15
7607,0,23138,105,Home,7.93,Unsecured,Yes,19
7608,0,20000,192,Education,11.91,Secured,No,19
7609,0,20082,187,Education,13.6,Unsecured,No,19
7610,1,20000,158,Vehicle,5.7,Secured,No,23
7611,0,23366,160,Home,10.77,Unsecured,No,14
7612,0,20690,148,Vehicle,5.01,Unsecured,Yes,28
7613,0,5786,145,Home,6.38,Secured,No,13
7614,0,44344,114,Vehicle,12.98,Secured,No,25
7615,0,32712,222,Personal,4.92,Secured,No,7
7616,1,25048,39,Home,5.96,Unsecured,Yes,9
7617,0,34045,122,Vehicle,10.59,Unsecured,Yes,21
